UserId;FullName;BirthDate;PhoneNumber;Email;AddressDelivery;Passwords;ShopeeCoins;;;;;;
OD12910;US10082;ME10142;US10283;NULL;14/02/2026 03:00;14/02/2026 03:15;14/02/2026 03:45;120000;25000;0;0;4;Số 16 Điện Biên Phủ, Quận 1, TP.HCM
OD12911;US10367;ME10032;US10172;VO10020;18/02/2026 22:02;18/02/2026 22:17;18/02/2026 22:47;56000;15000;0;8000;4;Số 49 Hai Bà Trưng, Gò Vấp, TP.HCM
OD12912;US10525;ME10070;US10158;VO10019;13/02/2026 11:20;13/02/2026 11:35;13/02/2026 12:05;58000;30000;13000;0;4;Số 54 Điện Biên Phủ, Quận 5, TP.HCM
OD12913;US10598;ME10019;US10163;VO10046;17/02/2026 18:43;17/02/2026 18:58;17/02/2026 19:28;76000;15000;9000;0;4;Số 118 Nguyễn Huệ, Gò Vấp, TP.HCM
OD12914;US10145;ME10108;US10185;NULL;21/02/2026 16:44;21/02/2026 16:59;21/02/2026 17:29;195000;30000;0;0;4;Số 79 Điện Biên Phủ, Quận 10, TP.HCM
OD12915;US10146;ME10092;US10280;VO10007;20/02/2026 22:33;20/02/2026 22:48;20/02/2026 23:18;60000;20000;13000;0;4;Số 58 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD12916;US10891;ME10008;US10258;NULL;12/02/2026 12:15;12/02/2026 12:30;12/02/2026 13:00;76000;30000;0;0;4;Số 29 Hai Bà Trưng, Quận 10, TP.HCM
OD12917;US10229;ME10141;US10198;VO10012;17/02/2026 12:16;17/02/2026 12:31;17/02/2026 13:01;44000;15000;0;7000;4;Số 38 Nguyễn Huệ, Tân Bình, TP.HCM
OD12918;US10473;ME10140;US10230;NULL;13/02/2026 09:48;13/02/2026 10:03;13/02/2026 10:33;24000;30000;0;0;4;Số 137 Võ Văn Kiệt, Tân Bình, TP.HCM
OD12919;US10969;ME10094;US10217;NULL;13/02/2026 22:26;13/02/2026 22:41;13/02/2026 23:11;120000;25000;0;0;4;Số 82 Lê Lợi, Quận 3, TP.HCM
OD12920;US10728;ME10115;US10252;NULL;18/02/2026 20:06;18/02/2026 20:21;18/02/2026 20:51;56000;15000;0;0;4;Số 175 Lê Lợi, Quận 1, TP.HCM
OD12921;US10459;ME10030;US10227;NULL;16/02/2026 11:01;16/02/2026 11:16;16/02/2026 11:46;86000;35000;0;0;4;Số 2 Điện Biên Phủ, Phú Nhuận, TP.HCM
OD12922;US10732;ME10024;US10160;VO10047;12/02/2026 22:52;12/02/2026 23:07;12/02/2026 23:37;114000;35000;0;21000;4;Số 101 Hai Bà Trưng, Phú Nhuận, TP.HCM
OD12923;US10633;ME10132;US10176;VO10009;17/02/2026 03:45;17/02/2026 04:00;17/02/2026 04:30;72000;20000;8000;0;4;Số 161 Hai Bà Trưng, Quận 3, TP.HCM
OD12924;US10283;ME10029;US10183;VO10039;20/02/2026 17:06;20/02/2026 17:21;20/02/2026 17:51;192000;25000;6000;0;4;Số 50 Lê Lợi, Bình Thạnh, TP.HCM
OD12925;US10930;ME10106;US10284;VO10024;22/02/2026 04:00;22/02/2026 04:15;22/02/2026 04:45;96000;30000;11000;0;4;Số 3 Điện Biên Phủ, Quận 3, TP.HCM
OD12926;US10098;ME10142;US10229;VO10018;20/02/2026 00:35;20/02/2026 00:50;20/02/2026 01:20;118000;20000;0;10000;4;Số 16 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD12927;US10930;ME10126;US10186;NULL;12/02/2026 15:52;12/02/2026 16:07;12/02/2026 16:37;144000;35000;0;0;4;Số 159 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD12928;US10749;ME10090;US10259;NULL;19/02/2026 12:24;19/02/2026 12:39;19/02/2026 13:09;87000;30000;0;0;4;Số 126 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD12929;US10857;ME10142;US10232;NULL;13/02/2026 07:39;13/02/2026 07:54;13/02/2026 08:24;66000;20000;0;0;4;Số 183 Lê Lợi, Quận 10, TP.HCM
OD12930;US10019;ME10081;US10184;VO10019;17/02/2026 05:29;17/02/2026 05:44;17/02/2026 06:14;138000;30000;13000;0;4;Số 126 Võ Văn Kiệt, Quận 3, TP.HCM
OD12931;US10849;ME10109;US10176;NULL;15/02/2026 12:23;15/02/2026 12:38;15/02/2026 13:08;114000;35000;0;0;4;Số 104 Lê Lợi, Quận 10, TP.HCM
OD12932;US10782;ME10058;US10259;NULL;13/02/2026 21:44;13/02/2026 21:59;13/02/2026 22:29;41000;35000;0;0;4;Số 177 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD12933;US10149;ME10042;US10219;VO10027;12/02/2026 19:57;12/02/2026 20:12;12/02/2026 20:42;162000;15000;0;14000;4;Số 134 Hai Bà Trưng, Bình Thạnh, TP.HCM
OD12934;US10227;ME10118;US10175;NULL;16/02/2026 01:25;16/02/2026 01:40;16/02/2026 02:10;168000;15000;0;0;4;Số 64 Nguyễn Huệ, Quận 3, TP.HCM
OD12935;US10931;ME10038;US10201;NULL;18/02/2026 11:05;18/02/2026 11:20;18/02/2026 11:50;138000;30000;0;0;4;Số 75 Lê Lợi, Bình Thạnh, TP.HCM
OD12936;US10988;ME10077;US10256;VO10014;17/02/2026 21:20;17/02/2026 21:35;17/02/2026 22:05;123000;20000;18000;0;4;Số 146 Lê Lợi, Quận 1, TP.HCM
OD12937;US10761;ME10075;US10194;VO10015;13/02/2026 07:35;13/02/2026 07:50;13/02/2026 08:20;66000;35000;19000;0;4;Số 2 Võ Văn Kiệt, Quận 5, TP.HCM
OD12938;US10127;ME10061;US10175;VO10038;15/02/2026 18:45;15/02/2026 19:00;15/02/2026 19:30;180000;35000;0;18000;4;Số 4 Hai Bà Trưng, Tân Bình, TP.HCM
OD12939;US10383;ME10075;US10208;NULL;16/02/2026 00:22;16/02/2026 00:37;16/02/2026 01:07;38000;35000;0;0;4;Số 88 Nguyễn Huệ, Bình Thạnh, TP.HCM
OD12940;US10501;ME10088;US10231;NULL;19/02/2026 00:27;19/02/2026 00:42;19/02/2026 01:12;42000;25000;0;0;4;Số 34 Điện Biên Phủ, Gò Vấp, TP.HCM
OD12941;US10145;ME10108;US10233;VO10012;22/02/2026 08:30;22/02/2026 08:45;22/02/2026 09:15;54000;25000;0;7000;4;Số 77 Lê Lợi, Bình Thạnh, TP.HCM
OD12942;US10739;ME10042;US10258;VO10041;12/02/2026 17:10;12/02/2026 17:25;12/02/2026 17:55;102000;25000;0;14000;4;Số 84 Nguyễn Huệ, Quận 10, TP.HCM
OD12943;US10208;ME10127;US10255;NULL;13/02/2026 20:51;13/02/2026 21:06;13/02/2026 21:36;30000;25000;0;0;4;Số 67 Điện Biên Phủ, Quận 3, TP.HCM
OD12944;US10869;ME10019;US10282;VO10042;18/02/2026 10:52;18/02/2026 11:07;18/02/2026 11:37;192000;20000;8000;0;4;Số 152 Lê Lợi, Quận 1, TP.HCM
OD12945;US10619;ME10064;US10178;VO10035;15/02/2026 04:30;15/02/2026 04:45;15/02/2026 05:15;43000;25000;0;10000;4;Số 127 Điện Biên Phủ, Phú Nhuận, TP.HCM
OD12946;US10942;ME10063;US10240;NULL;18/02/2026 10:22;18/02/2026 10:37;18/02/2026 11:07;122000;30000;0;0;4;Số 42 Hai Bà Trưng, Bình Thạnh, TP.HCM
OD12947;US10223;ME10081;US10242;NULL;14/02/2026 19:32;14/02/2026 19:47;14/02/2026 20:17;48000;15000;0;0;4;Số 162 Hai Bà Trưng, Bình Thạnh, TP.HCM
OD12948;US10396;ME10071;US10239;VO10020;13/02/2026 22:48;13/02/2026 23:03;13/02/2026 23:33;180000;30000;0;8000;4;Số 13 Lê Lợi, Tân Bình, TP.HCM
OD12949;US10052;ME10108;US10296;VO10037;16/02/2026 03:15;16/02/2026 03:30;16/02/2026 04:00;159000;35000;18000;0;4;Số 14 Võ Văn Kiệt, Phú Nhuận, TP.HCM
OD12950;US10945;ME10121;US10272;NULL;21/02/2026 04:41;21/02/2026 04:56;21/02/2026 05:26;46000;20000;0;0;4;Số 7 Điện Biên Phủ, Quận 5, TP.HCM
OD12951;US10078;ME10079;US10155;VO10008;19/02/2026 03:58;19/02/2026 04:13;19/02/2026 04:43;62000;15000;18000;0;4;Số 44 Lê Lợi, Quận 5, TP.HCM
OD12952;US10930;ME10132;US10289;NULL;19/02/2026 18:31;19/02/2026 18:46;19/02/2026 19:16;29000;25000;0;0;4;Số 180 Nguyễn Huệ, Quận 10, TP.HCM
OD12953;US10972;ME10064;US10303;VO10023;15/02/2026 15:37;15/02/2026 15:52;15/02/2026 16:22;92000;20000;0;7000;4;Số 136 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD12954;US10142;ME10131;US10186;NULL;13/02/2026 22:29;13/02/2026 22:44;13/02/2026 23:14;116000;15000;0;0;4;Số 95 Lê Lợi, Phú Nhuận, TP.HCM
OD12955;US10990;ME10048;US10225;NULL;20/02/2026 23:26;20/02/2026 23:41;21/02/2026 00:11;48000;25000;0;0;4;Số 189 Điện Biên Phủ, Gò Vấp, TP.HCM
OD12956;US10426;ME10081;US10269;NULL;21/02/2026 09:27;21/02/2026 09:42;21/02/2026 10:12;144000;30000;0;0;4;Số 3 Võ Văn Kiệt, Quận 10, TP.HCM
OD12957;US10204;ME10147;US10233;NULL;16/02/2026 00:07;16/02/2026 00:22;16/02/2026 00:52;46000;35000;0;0;4;Số 108 Nguyễn Huệ, Tân Bình, TP.HCM
OD12958;US10509;ME10043;US10248;NULL;13/02/2026 12:42;13/02/2026 12:57;13/02/2026 13:27;120000;20000;0;0;4;Số 51 Điện Biên Phủ, Quận 1, TP.HCM
OD12959;US10354;ME10091;US10172;NULL;18/02/2026 22:27;18/02/2026 22:42;18/02/2026 23:12;60000;30000;0;0;4;Số 85 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD12960;US10688;ME10032;US10254;NULL;14/02/2026 09:51;14/02/2026 10:06;14/02/2026 10:36;44000;15000;0;0;4;Số 199 Điện Biên Phủ, Quận 10, TP.HCM
OD12961;US10714;ME10105;US10211;VO10001;12/02/2026 20:06;12/02/2026 20:21;12/02/2026 20:51;94000;30000;11000;0;4;Số 71 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD12962;US10914;ME10113;US10268;VO10000;15/02/2026 12:58;15/02/2026 13:13;15/02/2026 13:43;98000;35000;10000;0;4;Số 165 Hai Bà Trưng, Quận 10, TP.HCM
OD12963;US10347;ME10121;US10211;NULL;15/02/2026 02:06;15/02/2026 02:21;15/02/2026 02:51;36000;20000;0;0;4;Số 106 Lê Lợi, Quận 10, TP.HCM
OD12964;US10619;ME10087;US10214;NULL;14/02/2026 16:38;14/02/2026 16:53;14/02/2026 17:23;68000;20000;0;0;4;Số 71 Hai Bà Trưng, Quận 10, TP.HCM
OD12965;US10413;ME10121;US10282;VO10038;18/02/2026 19:21;18/02/2026 19:36;18/02/2026 20:06;69000;25000;0;18000;4;Số 44 Hai Bà Trưng, Quận 3, TP.HCM
OD12966;US10939;ME10090;US10251;NULL;18/02/2026 00:10;18/02/2026 00:25;18/02/2026 00:55;44000;30000;0;0;4;Số 163 Võ Văn Kiệt, Tân Bình, TP.HCM
OD12967;US10897;ME10087;US10216;VO10036;18/02/2026 23:37;18/02/2026 23:52;19/02/2026 00:22;138000;35000;8000;0;4;Số 70 Hai Bà Trưng, Gò Vấp, TP.HCM
OD12968;US10645;ME10104;US10274;NULL;12/02/2026 13:22;12/02/2026 13:37;12/02/2026 14:07;64000;25000;0;0;4;Số 39 Hai Bà Trưng, Bình Thạnh, TP.HCM
OD12969;US10382;ME10089;US10267;NULL;14/02/2026 08:42;14/02/2026 08:57;14/02/2026 09:27;47000;25000;0;0;4;Số 117 Hai Bà Trưng, Tân Bình, TP.HCM
OD12970;US10080;ME10129;US10185;VO10013;22/02/2026 07:44;22/02/2026 07:59;22/02/2026 08:29;59000;30000;0;16000;4;Số 134 Hai Bà Trưng, Quận 10, TP.HCM
OD12971;US10105;ME10025;US10182;VO10023;19/02/2026 00:54;19/02/2026 01:09;19/02/2026 01:39;93000;30000;0;7000;4;Số 112 Võ Văn Kiệt, Quận 5, TP.HCM
OD12972;US10497;ME10087;US10303;NULL;14/02/2026 09:45;14/02/2026 10:00;14/02/2026 10:30;68000;30000;0;0;4;Số 182 Điện Biên Phủ, Gò Vấp, TP.HCM
OD12973;US10588;ME10089;US10225;VO10043;12/02/2026 16:42;12/02/2026 16:57;12/02/2026 17:27;61000;25000;5000;0;4;Số 118 Võ Văn Kiệt, Phú Nhuận, TP.HCM
OD12974;US10489;ME10114;US10277;VO10032;17/02/2026 17:15;17/02/2026 17:30;17/02/2026 18:00;110000;30000;0;20000;4;Số 12 Nguyễn Huệ, Quận 5, TP.HCM
OD12975;US10824;ME10054;US10291;NULL;17/02/2026 23:05;17/02/2026 23:20;17/02/2026 23:50;112000;20000;0;0;4;Số 54 Võ Văn Kiệt, Tân Bình, TP.HCM
OD12976;US10908;ME10087;US10247;NULL;13/02/2026 11:05;13/02/2026 11:20;13/02/2026 11:50;68000;15000;0;0;4;Số 140 Võ Văn Kiệt, Quận 3, TP.HCM
OD12977;US10237;ME10053;US10273;VO10046;15/02/2026 22:53;15/02/2026 23:08;15/02/2026 23:38;86000;15000;9000;0;4;Số 18 Điện Biên Phủ, Quận 10, TP.HCM
OD12978;US10797;ME10019;US10184;VO10001;16/02/2026 18:57;16/02/2026 19:12;16/02/2026 19:42;114000;30000;11000;0;4;Số 169 Hai Bà Trưng, Gò Vấp, TP.HCM
OD12979;US10100;ME10004;US10181;NULL;15/02/2026 10:55;15/02/2026 11:10;15/02/2026 11:40;36000;35000;0;0;4;Số 15 Lê Lợi, Bình Thạnh, TP.HCM
OD12980;US10641;ME10105;US10289;NULL;17/02/2026 06:54;17/02/2026 07:09;17/02/2026 07:39;47000;20000;0;0;4;Số 14 Điện Biên Phủ, Gò Vấp, TP.HCM
OD12981;US10743;ME10019;US10167;VO10035;14/02/2026 17:31;14/02/2026 17:46;14/02/2026 18:16;50000;20000;0;10000;4;Số 167 Hai Bà Trưng, Quận 1, TP.HCM
OD12982;US10974;ME10134;US10169;NULL;15/02/2026 08:41;15/02/2026 08:56;15/02/2026 09:26;62000;35000;0;0;4;Số 152 Võ Văn Kiệt, Quận 5, TP.HCM
OD12983;US10800;ME10039;US10216;NULL;20/02/2026 19:35;20/02/2026 19:50;20/02/2026 20:20;82000;20000;0;0;4;Số 69 Lê Lợi, Quận 1, TP.HCM
OD12984;US10992;ME10008;US10226;NULL;17/02/2026 21:52;17/02/2026 22:07;17/02/2026 22:37;76000;25000;0;0;4;Số 149 Hai Bà Trưng, Quận 5, TP.HCM
OD12985;US10010;ME10042;US10159;NULL;22/02/2026 06:09;22/02/2026 06:24;22/02/2026 06:54;108000;25000;0;0;4;Số 148 Võ Văn Kiệt, Quận 10, TP.HCM
OD12986;US10643;ME10045;US10235;VO10041;18/02/2026 21:37;18/02/2026 21:52;18/02/2026 22:22;84000;35000;0;14000;4;Số 133 Lê Lợi, Quận 10, TP.HCM
OD12987;US10434;ME10052;US10269;NULL;19/02/2026 00:44;19/02/2026 00:59;19/02/2026 01:29;52000;25000;0;0;4;Số 184 Nguyễn Huệ, Gò Vấp, TP.HCM
OD12988;US10277;ME10102;US10226;VO10031;19/02/2026 16:28;19/02/2026 16:43;19/02/2026 17:13;74000;25000;24000;0;4;Số 101 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD12989;US10746;ME10102;US10176;NULL;15/02/2026 14:21;15/02/2026 14:36;15/02/2026 15:06;60000;25000;0;0;4;Số 133 Hai Bà Trưng, Phú Nhuận, TP.HCM
OD12990;US10866;ME10073;US10235;NULL;20/02/2026 20:38;20/02/2026 20:53;20/02/2026 21:23;44000;20000;0;0;4;Số 104 Võ Văn Kiệt, Quận 10, TP.HCM
OD12991;US10681;ME10059;US10255;VO10024;19/02/2026 03:03;19/02/2026 03:18;19/02/2026 03:48;52000;35000;11000;0;4;Số 150 Lê Lợi, Quận 1, TP.HCM
OD12992;US10107;ME10030;US10225;NULL;16/02/2026 04:48;16/02/2026 05:03;16/02/2026 05:33;129000;15000;0;0;4;Số 61 Võ Văn Kiệt, Tân Bình, TP.HCM
OD12993;US10100;ME10067;US10261;VO10004;16/02/2026 02:21;16/02/2026 02:36;16/02/2026 03:06;122000;15000;0;15000;4;Số 96 Hai Bà Trưng, Bình Thạnh, TP.HCM
OD12994;US10324;ME10034;US10163;VO10000;16/02/2026 04:32;16/02/2026 04:47;16/02/2026 05:17;111000;25000;10000;0;4;Số 132 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD12995;US10907;ME10101;US10255;VO10027;16/02/2026 08:32;16/02/2026 08:47;16/02/2026 09:17;183000;20000;0;14000;4;Số 27 Điện Biên Phủ, Gò Vấp, TP.HCM
OD12996;US10380;ME10100;US10283;NULL;18/02/2026 20:39;18/02/2026 20:54;18/02/2026 21:24;99000;15000;0;0;4;Số 110 Nguyễn Huệ, Quận 5, TP.HCM
OD12997;US10634;ME10110;US10173;VO10022;12/02/2026 12:28;12/02/2026 12:43;12/02/2026 13:13;204000;20000;19000;0;4;Số 98 Võ Văn Kiệt, Quận 3, TP.HCM
OD12998;US10019;ME10032;US10262;VO10033;16/02/2026 08:29;16/02/2026 08:44;16/02/2026 09:14;88000;30000;22000;0;4;Số 100 Nguyễn Huệ, Tân Bình, TP.HCM
OD12999;US10618;ME10019;US10275;VO10007;15/02/2026 18:45;15/02/2026 19:00;15/02/2026 19:30;114000;15000;13000;0;4;Số 172 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD13000;US10730;ME10030;US10164;VO10009;17/02/2026 05:55;17/02/2026 06:10;17/02/2026 06:40;43000;25000;8000;0;4;Số 36 Lê Lợi, Tân Bình, TP.HCM
OD13001;US10330;ME10110;US10204;VO10049;12/02/2026 22:13;12/02/2026 22:28;12/02/2026 22:58;124000;15000;0;6000;4;Số 186 Hai Bà Trưng, Gò Vấp, TP.HCM
OD13002;US10214;ME10099;US10211;VO10004;13/02/2026 20:52;13/02/2026 21:07;13/02/2026 21:37;111000;30000;0;19000;4;Số 69 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD13003;US10517;ME10054;US10258;VO10028;18/02/2026 01:29;18/02/2026 01:44;18/02/2026 02:14;168000;30000;0;21000;4;Số 83 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD13004;US10474;ME10093;US10292;VO10027;13/02/2026 01:12;13/02/2026 01:27;13/02/2026 01:57;63000;25000;0;14000;4;Số 70 Nguyễn Huệ, Quận 10, TP.HCM
OD13005;US10087;ME10099;US10303;VO10043;20/02/2026 10:39;20/02/2026 10:54;20/02/2026 11:24;60000;15000;5000;0;4;Số 169 Điện Biên Phủ, Quận 3, TP.HCM
OD13006;US10934;ME10002;US10202;VO10049;22/02/2026 06:47;22/02/2026 07:02;22/02/2026 07:32;78000;15000;0;6000;4;Số 82 Điện Biên Phủ, Quận 1, TP.HCM
OD13007;US10184;ME10058;US10220;NULL;14/02/2026 05:11;14/02/2026 05:26;14/02/2026 05:56;63000;30000;0;0;4;Số 168 Điện Biên Phủ, Tân Bình, TP.HCM
OD13008;US10668;ME10142;US10249;NULL;15/02/2026 17:51;15/02/2026 18:06;15/02/2026 18:36;120000;30000;0;0;4;Số 54 Điện Biên Phủ, Phú Nhuận, TP.HCM
OD13009;US10945;ME10003;US10259;NULL;22/02/2026 03:31;22/02/2026 03:46;22/02/2026 04:16;116000;20000;0;0;4;Số 102 Nguyễn Huệ, Quận 5, TP.HCM
OD13010;US10690;ME10046;US10164;VO10001;20/02/2026 20:35;20/02/2026 20:50;20/02/2026 21:20;177000;15000;11000;0;4;Số 117 Lê Lợi, Quận 1, TP.HCM
OD13011;US10394;ME10085;US10216;VO10004;21/02/2026 00:33;21/02/2026 00:48;21/02/2026 01:18;106000;20000;0;19000;4;Số 135 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD13012;US10567;ME10024;US10191;NULL;20/02/2026 15:55;20/02/2026 16:10;20/02/2026 16:40;111000;25000;0;0;4;Số 90 Nguyễn Huệ, Tân Bình, TP.HCM
OD13013;US10360;ME10019;US10293;NULL;13/02/2026 03:51;13/02/2026 04:06;13/02/2026 04:36;64000;15000;0;0;4;Số 172 Lê Lợi, Gò Vấp, TP.HCM
OD13014;US10412;ME10064;US10208;VO10035;19/02/2026 02:32;19/02/2026 02:47;19/02/2026 03:17;129000;25000;0;10000;4;Số 76 Võ Văn Kiệt, Quận 10, TP.HCM
OD13015;US10230;ME10090;US10167;NULL;13/02/2026 01:25;13/02/2026 01:40;13/02/2026 02:10;66000;35000;0;0;4;Số 167 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD13016;US10407;ME10031;US10300;NULL;21/02/2026 11:06;21/02/2026 11:21;21/02/2026 11:51;120000;35000;0;0;4;Số 103 Hai Bà Trưng, Gò Vấp, TP.HCM
OD13017;US10911;ME10109;US10230;NULL;18/02/2026 02:33;18/02/2026 02:48;18/02/2026 03:18;51000;35000;0;0;4;Số 182 Điện Biên Phủ, Tân Bình, TP.HCM
OD13018;US10843;ME10050;US10164;NULL;22/02/2026 04:48;22/02/2026 05:03;22/02/2026 05:33;64000;15000;0;0;4;Số 145 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD13019;US10850;ME10032;US10270;NULL;17/02/2026 03:41;17/02/2026 03:56;17/02/2026 04:26;150000;30000;0;0;4;Số 186 Điện Biên Phủ, Quận 10, TP.HCM
OD13020;US10558;ME10082;US10229;NULL;21/02/2026 09:22;21/02/2026 09:37;21/02/2026 10:07;48000;15000;0;0;4;Số 41 Điện Biên Phủ, Gò Vấp, TP.HCM
OD13021;US10429;ME10125;US10304;NULL;15/02/2026 06:01;15/02/2026 06:16;15/02/2026 06:46;128000;20000;0;0;4;Số 32 Lê Lợi, Quận 1, TP.HCM
OD13022;US10935;ME10034;US10160;VO10038;12/02/2026 15:17;12/02/2026 15:32;12/02/2026 16:02;74000;15000;0;15000;4;Số 186 Lê Lợi, Gò Vấp, TP.HCM
OD13023;US10824;ME10129;US10265;VO10010;18/02/2026 17:09;18/02/2026 17:24;18/02/2026 17:54;108000;30000;0;16000;4;Số 39 Hai Bà Trưng, Quận 10, TP.HCM
OD13024;US10571;ME10000;US10292;VO10038;15/02/2026 02:23;15/02/2026 02:38;15/02/2026 03:08;198000;25000;0;18000;4;Số 17 Điện Biên Phủ, Bình Thạnh, TP.HCM
OD13025;US10088;ME10016;US10189;NULL;21/02/2026 19:38;21/02/2026 19:53;21/02/2026 20:23;24000;35000;0;0;4;Số 116 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD13026;US10614;ME10140;US10217;NULL;18/02/2026 16:13;18/02/2026 16:28;18/02/2026 16:58;72000;20000;0;0;4;Số 19 Võ Văn Kiệt, Quận 10, TP.HCM
OD13027;US10011;ME10061;US10260;VO10034;16/02/2026 23:11;16/02/2026 23:26;16/02/2026 23:56;180000;25000;24000;0;4;Số 88 Hai Bà Trưng, Quận 5, TP.HCM
OD13028;US10059;ME10127;US10288;NULL;20/02/2026 11:16;20/02/2026 11:31;20/02/2026 12:01;58000;25000;0;0;4;Số 48 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD13029;US10476;ME10073;US10280;NULL;16/02/2026 13:46;16/02/2026 14:01;16/02/2026 14:31;22000;30000;0;0;4;Số 98 Điện Biên Phủ, Tân Bình, TP.HCM
OD13030;US10541;ME10066;US10159;VO10004;19/02/2026 21:18;19/02/2026 21:33;19/02/2026 22:03;126000;25000;0;19000;4;Số 166 Điện Biên Phủ, Gò Vấp, TP.HCM
OD13031;US10829;ME10067;US10155;VO10033;19/02/2026 20:52;19/02/2026 21:07;19/02/2026 21:37;177000;20000;22000;0;4;Số 67 Võ Văn Kiệt, Quận 5, TP.HCM
OD13032;US10112;ME10032;US10273;VO10032;15/02/2026 07:54;15/02/2026 08:09;15/02/2026 08:39;132000;20000;0;20000;4;Số 123 Nguyễn Huệ, Quận 1, TP.HCM
OD13033;US10807;ME10083;US10232;NULL;13/02/2026 07:48;13/02/2026 08:03;13/02/2026 08:33;118000;35000;0;0;4;Số 193 Lê Lợi, Phú Nhuận, TP.HCM
OD13034;US10783;ME10107;US10297;NULL;16/02/2026 22:27;16/02/2026 22:42;16/02/2026 23:12;26000;15000;0;0;4;Số 12 Võ Văn Kiệt, Quận 5, TP.HCM
OD13035;US10125;ME10013;US10172;NULL;16/02/2026 16:16;16/02/2026 16:31;16/02/2026 17:01;48000;35000;0;0;4;Số 139 Lê Lợi, Quận 5, TP.HCM
OD13036;US10032;ME10094;US10210;NULL;14/02/2026 03:29;14/02/2026 03:44;14/02/2026 04:14;60000;30000;0;0;4;Số 113 Điện Biên Phủ, Gò Vấp, TP.HCM
OD13037;US10959;ME10061;US10235;VO10031;22/02/2026 04:34;22/02/2026 04:49;22/02/2026 05:19;120000;25000;24000;0;4;Số 61 Võ Văn Kiệt, Quận 3, TP.HCM
OD13038;US10508;ME10035;US10213;NULL;14/02/2026 11:29;14/02/2026 11:44;14/02/2026 12:14;46000;15000;0;0;4;Số 142 Hai Bà Trưng, Quận 10, TP.HCM
OD13039;US10629;ME10008;US10205;VO10021;12/02/2026 17:25;12/02/2026 17:40;12/02/2026 18:10;36000;20000;0;8000;4;Số 121 Võ Văn Kiệt, Bình Thạnh, TP.HCM
OD13040;US10440;ME10046;US10179;VO10043;13/02/2026 09:29;13/02/2026 09:44;13/02/2026 10:14;34000;30000;5000;0;4;Số 116 Hai Bà Trưng, Quận 5, TP.HCM
OD13041;US10492;ME10081;US10190;VO10042;18/02/2026 10:47;18/02/2026 11:02;18/02/2026 11:32;138000;30000;8000;0;4;Số 124 Nguyễn Huệ, Quận 1, TP.HCM
OD13042;US10857;ME10087;US10170;NULL;19/02/2026 18:09;19/02/2026 18:24;19/02/2026 18:54;207000;15000;0;0;4;Số 86 Lê Lợi, Quận 3, TP.HCM
OD13043;US10486;ME10090;US10188;VO10042;21/02/2026 06:37;21/02/2026 06:52;21/02/2026 07:22;128000;15000;8000;0;4;Số 68 Võ Văn Kiệt, Gò Vấp, TP.HCM
OD13044;US10119;ME10116;US10169;NULL;14/02/2026 19:37;14/02/2026 19:52;14/02/2026 20:22;47000;20000;0;0;4;Số 3 Lê Lợi, Quận 10, TP.HCM
OD13045;US10104;ME10027;US10156;NULL;15/02/2026 15:00;15/02/2026 15:15;15/02/2026 15:45;30000;30000;0;0;4;Số 84 Điện Biên Phủ, Quận 3, TP.HCM
OD13046;US10534;ME10064;US10237;NULL;15/02/2026 22:54;15/02/2026 23:09;15/02/2026 23:39;42000;20000;0;0;4;Số 115 Điện Biên Phủ, Quận 5, TP.HCM
OD13047;US10486;ME10085;US10241;NULL;18/02/2026 16:43;18/02/2026 16:58;18/02/2026 17:28;159000;30000;0;0;4;Số 144 Hai Bà Trưng, Quận 3, TP.HCM
OD13048;US10739;ME10038;US10254;NULL;21/02/2026 17:36;21/02/2026 17:51;21/02/2026 18:21;96000;25000;0;0;4;Số 190 Võ Văn Kiệt, Quận 10, TP.HCM
OD13049;US10883;ME10041;US10271;VO10038;19/02/2026 03:40;19/02/2026 03:55;19/02/2026 04:25;138000;25000;0;18000;4;Số 93 Điện Biên Phủ, Tân Bình, TP.HCM
OD13050;US10010;ME10009;US10254;NULL;18/02/2026 03:42;18/02/2026 03:57;18/02/2026 04:27;42000;35000;0;0;4;Số 39 Điện Biên Phủ, Quận 3, TP.HCM
OD13051;US10784;ME10022;US10215;VO10039;20/02/2026 02:19;20/02/2026 02:34;20/02/2026 03:04;81000;25000;6000;0;4;Số 101 Điện Biên Phủ, Tân Bình, TP.HCM
