 Users;;;;;;;;;;;;;
OD15568;US15954;ME10597;DR10197;NULL;25/01/2024 18:14;25/01/2024 18:29;25/01/2024 18:44;98000;25000;0;123000;1;TPHCM
OD15569;US18150;ME10470;DR10081;87;15/01/2024 17:51;15/01/2024 18:06;15/01/2024 18:21;70000;25000;20000;75000;1;TPHCM
OD15570;US12302;ME10534;DR10483;NULL;14/08/2024 01:11;14/08/2024 01:26;14/08/2024 01:41;60000;15000;0;75000;1;TPHCM
OD15571;US11190;ME10055;DR10433;40;22/07/2024 08:13;22/07/2024 08:28;22/07/2024 08:43;291000;25000;50000;266000;1;TPHCM
OD15572;US12504;ME10274;DR10374;NULL;14/02/2023 13:53;14/02/2023 14:08;14/02/2023 14:23;204000;25000;0;229000;1;TPHCM
OD15573;US10158;ME10768;DR10917;NULL;11/05/2024 18:23;11/05/2024 18:38;11/05/2024 18:53;94000;25000;0;119000;1;TPHCM
OD15574;US12173;ME10671;DR11033;98;25/02/2024 19:59;25/02/2024 20:14;25/02/2024 20:29;70000;25000;20000;75000;1;TPHCM
OD15575;US11987;ME10289;DR10134;NULL;21/05/2023 19:44;21/05/2023 19:59;21/05/2023 20:14;37000;15000;0;52000;1;TPHCM
OD15576;US17216;ME10679;DR10191;NULL;01/03/2023 16:44;01/03/2023 16:59;01/03/2023 17:14;283000;15000;0;298000;1;TPHCM
OD15577;US17890;ME10759;DR11169;NULL;28/05/2024 06:35;28/05/2024 06:50;28/05/2024 07:05;314000;15000;0;329000;1;TPHCM
OD15578;US12226;ME10142;DR10802;NULL;21/09/2023 03:22;21/09/2023 03:37;21/09/2023 03:52;340000;15000;0;355000;1;TPHCM
OD15579;US19240;ME10257;DR10263;35;22/01/2023 18:23;22/01/2023 18:38;22/01/2023 18:53;150000;25000;20000;155000;1;TPHCM
OD15580;US15886;ME10103;DR10755;NULL;04/09/2023 17:42;04/09/2023 17:57;04/09/2023 18:12;70000;15000;0;85000;1;TPHCM
OD15581;US10436;ME10482;DR10443;NULL;31/01/2024 00:37;31/01/2024 00:52;31/01/2024 01:07;302000;25000;0;327000;1;TPHCM
OD15582;US19081;ME10144;DR11481;NULL;18/01/2023 17:41;18/01/2023 17:56;18/01/2023 18:11;37000;15000;0;52000;1;TPHCM
OD15583;US10645;ME10607;DR11185;NULL;28/11/2023 08:45;28/11/2023 09:00;28/11/2023 09:15;60000;15000;0;75000;1;TPHCM
OD15584;US19020;ME10645;DR11050;NULL;10/02/2024 08:21;10/02/2024 08:36;10/02/2024 08:51;195000;25000;0;220000;1;TPHCM
OD15585;US10228;ME10189;DR10209;NULL;24/02/2023 00:22;24/02/2023 00:37;24/02/2023 00:52;238000;15000;0;253000;1;TPHCM
OD15586;US16205;ME10054;DR10997;65;24/07/2023 22:54;24/07/2023 23:09;24/07/2023 23:24;203000;15000;10000;208000;1;TPHCM
OD15587;US10791;ME10120;DR11114;NULL;27/02/2024 08:41;27/02/2024 08:56;27/02/2024 09:11;100000;25000;0;125000;1;TPHCM
OD15588;US16996;ME10102;DR10783;NULL;16/12/2023 04:48;16/12/2023 05:03;16/12/2023 05:18;100000;15000;0;115000;1;TPHCM
OD15589;US19507;ME10603;DR10692;35;13/04/2023 15:50;13/04/2023 16:05;13/04/2023 16:20;80000;15000;20000;75000;1;TPHCM
OD15590;US19527;ME10732;DR10040;NULL;14/04/2023 02:37;14/04/2023 02:52;14/04/2023 03:07;200000;25000;0;225000;1;TPHCM
OD15591;US17338;ME10754;DR10012;NULL;12/01/2023 17:56;12/01/2023 18:11;12/01/2023 18:26;314000;15000;0;329000;1;TPHCM
OD15592;US19846;ME10448;DR10321;NULL;17/08/2023 09:23;17/08/2023 09:38;17/08/2023 09:53;30000;25000;0;55000;1;TPHCM
OD15593;US16173;ME10174;DR10345;77;08/09/2023 08:15;08/09/2023 08:30;08/09/2023 08:45;30000;15000;10000;35000;1;TPHCM
OD15594;US14003;ME10167;DR10786;NULL;28/04/2024 19:19;28/04/2024 19:34;28/04/2024 19:49;218000;15000;0;233000;1;TPHCM
OD15595;US15322;ME10209;DR10855;44;16/04/2023 03:37;16/04/2023 03:52;16/04/2023 04:07;140000;25000;10000;155000;1;TPHCM
OD15596;US16845;ME10585;DR10968;3;17/07/2024 19:59;17/07/2024 20:14;17/07/2024 20:29;190000;25000;10000;205000;1;TPHCM
OD15597;US12400;ME10304;DR10214;NULL;31/01/2024 22:10;31/01/2024 22:25;31/01/2024 22:40;125000;25000;0;150000;1;TPHCM
OD15598;US11975;ME10740;DR10681;NULL;02/02/2023 09:51;02/02/2023 10:06;02/02/2023 10:21;150000;15000;0;165000;1;TPHCM
OD15599;US10086;ME10774;DR10467;NULL;05/10/2023 00:51;05/10/2023 01:06;05/10/2023 01:21;266000;15000;0;281000;1;TPHCM
OD15600;US17485;ME10050;DR10539;12;17/12/2024 08:11;17/12/2024 08:26;17/12/2024 08:41;70000;25000;10000;85000;1;TPHCM
OD15601;US19980;ME10074;DR11045;33;26/05/2023 16:20;26/05/2023 16:35;26/05/2023 16:50;128000;25000;50000;103000;1;TPHCM
OD15602;US11630;ME10450;DR10725;NULL;28/05/2024 16:14;28/05/2024 16:29;28/05/2024 16:44;57000;15000;0;72000;1;TPHCM
OD15603;US15257;ME10486;DR11131;NULL;29/11/2024 21:58;29/11/2024 22:13;29/11/2024 22:28;294000;25000;0;319000;1;TPHCM
OD15604;US14614;ME10660;DR11446;NULL;11/09/2024 13:51;11/09/2024 14:06;11/09/2024 14:21;132000;15000;0;147000;1;TPHCM
OD15605;US12215;ME10414;DR11341;NULL;25/06/2023 05:45;25/06/2023 06:00;25/06/2023 06:15;90000;25000;0;115000;1;TPHCM
OD15606;US13710;ME10690;DR10706;NULL;22/10/2024 14:02;22/10/2024 14:17;22/10/2024 14:32;219000;25000;0;244000;1;TPHCM
OD15607;US17803;ME10456;DR10649;72;26/08/2023 06:53;26/08/2023 07:08;26/08/2023 07:23;134000;15000;20000;129000;1;TPHCM
OD15608;US18129;ME10166;DR10163;NULL;20/06/2023 13:14;20/06/2023 13:29;20/06/2023 13:44;164000;15000;0;179000;1;TPHCM
OD15609;US19695;ME10095;DR10265;NULL;07/01/2024 16:42;07/01/2024 16:57;07/01/2024 17:12;160000;15000;0;175000;1;TPHCM
OD15610;US14698;ME10754;DR10290;NULL;09/01/2024 03:28;09/01/2024 03:43;09/01/2024 03:58;140000;25000;0;165000;1;TPHCM
OD15611;US14486;ME10141;DR11056;NULL;23/04/2023 09:20;23/04/2023 09:35;23/04/2023 09:50;50000;25000;0;75000;1;TPHCM
OD15612;US19195;ME10700;DR11097;NULL;02/09/2024 06:18;02/09/2024 06:33;02/09/2024 06:48;235000;15000;0;250000;1;TPHCM
OD15613;US10504;ME10398;DR10489;NULL;23/12/2024 04:28;23/12/2024 04:43;23/12/2024 04:58;240000;15000;0;255000;1;TPHCM
OD15614;US13462;ME10374;DR11108;NULL;30/06/2023 14:10;30/06/2023 14:25;30/06/2023 14:40;242000;25000;0;267000;1;TPHCM
OD15615;US14181;ME10085;DR10168;NULL;26/03/2024 02:41;26/03/2024 02:56;26/03/2024 03:11;90000;15000;0;105000;1;TPHCM
OD15616;US17922;ME10164;DR10832;NULL;22/02/2023 07:37;22/02/2023 07:52;22/02/2023 08:07;304000;15000;0;319000;1;TPHCM
OD15617;US14841;ME10285;DR10584;NULL;15/06/2024 00:01;15/06/2024 00:16;15/06/2024 00:31;315000;25000;0;340000;1;TPHCM
OD15618;US16858;ME10541;DR10285;NULL;13/03/2024 07:33;13/03/2024 07:48;13/03/2024 08:03;144000;25000;0;169000;1;TPHCM
OD15619;US12263;ME10505;DR10339;NULL;12/08/2024 06:12;12/08/2024 06:27;12/08/2024 06:42;130000;25000;0;155000;1;TPHCM
OD15620;US12099;ME10462;DR10056;NULL;22/09/2023 23:36;22/09/2023 23:51;23/09/2023 00:06;217000;15000;0;232000;1;TPHCM
OD15621;US13477;ME10608;DR11467;NULL;24/10/2023 12:22;24/10/2023 12:37;24/10/2023 12:52;272000;15000;0;287000;1;TPHCM
OD15622;US17852;ME10432;DR11151;NULL;01/11/2024 10:02;01/11/2024 10:17;01/11/2024 10:32;157000;15000;0;172000;1;TPHCM
OD15623;US19995;ME10577;DR10924;NULL;12/06/2023 14:36;12/06/2023 14:51;12/06/2023 15:06;160000;25000;0;185000;1;TPHCM
OD15624;US11415;ME10494;DR10509;NULL;15/04/2024 02:20;15/04/2024 02:35;15/04/2024 02:50;248000;15000;0;263000;1;TPHCM
OD15625;US16855;ME10306;DR11300;NULL;23/03/2023 12:40;23/03/2023 12:55;23/03/2023 13:10;318000;25000;0;343000;1;TPHCM
OD15626;US10420;ME10263;DR10158;NULL;03/06/2024 20:46;03/06/2024 21:01;03/06/2024 21:16;107000;15000;0;122000;1;TPHCM
OD15627;US15203;ME10580;DR10382;NULL;26/01/2023 11:37;26/01/2023 11:52;26/01/2023 12:07;264000;25000;0;289000;1;TPHCM
OD15628;US11472;ME10617;DR10222;NULL;14/07/2024 18:03;14/07/2024 18:18;14/07/2024 18:33;80000;15000;0;95000;1;TPHCM
OD15629;US17584;ME10240;DR10044;NULL;27/11/2024 00:43;27/11/2024 00:58;27/11/2024 01:13;62000;15000;0;77000;1;TPHCM
OD15630;US17109;ME10184;DR10493;19;06/05/2024 12:30;06/05/2024 12:45;06/05/2024 13:00;240000;15000;20000;235000;1;TPHCM
OD15631;US10783;ME10775;DR11492;NULL;25/03/2023 16:12;25/03/2023 16:27;25/03/2023 16:42;102000;15000;0;117000;1;TPHCM
OD15632;US18832;ME10651;DR10903;22;28/10/2023 06:08;28/10/2023 06:23;28/10/2023 06:38;174000;15000;10000;179000;1;TPHCM
OD15633;US19068;ME10699;DR11414;40;19/05/2023 13:08;19/05/2023 13:23;19/05/2023 13:38;310000;25000;50000;285000;1;TPHCM
OD15634;US19931;ME10332;DR11496;NULL;16/11/2023 09:55;16/11/2023 10:10;16/11/2023 10:25;122000;15000;0;137000;1;TPHCM
OD15635;US19208;ME10262;DR10958;NULL;16/12/2023 13:50;16/12/2023 14:05;16/12/2023 14:20;247000;15000;0;262000;1;TPHCM
OD15636;US17856;ME10294;DR10846;94;22/01/2023 03:30;22/01/2023 03:45;22/01/2023 04:00;219000;15000;20000;214000;1;TPHCM
OD15637;US16122;ME10002;DR10972;86;02/06/2023 14:30;02/06/2023 14:45;02/06/2023 15:00;70000;15000;20000;65000;1;TPHCM
OD15638;US12341;ME10134;DR10726;NULL;09/03/2023 20:20;09/03/2023 20:35;09/03/2023 20:50;242000;25000;0;267000;1;TPHCM
OD15639;US13405;ME10087;DR10802;71;15/09/2024 10:38;15/09/2024 10:53;15/09/2024 11:08;174000;25000;20000;179000;1;TPHCM
OD15640;US11520;ME10308;DR10043;NULL;22/05/2024 16:31;22/05/2024 16:46;22/05/2024 17:01;65000;25000;0;90000;1;TPHCM
OD15641;US16448;ME10220;DR10072;NULL;25/05/2024 15:54;25/05/2024 16:09;25/05/2024 16:24;152000;15000;0;167000;1;TPHCM
OD15642;US10633;ME10185;DR11384;NULL;06/12/2023 11:51;06/12/2023 12:06;06/12/2023 12:21;70000;25000;0;95000;1;TPHCM
OD15643;US16083;ME10635;DR10183;NULL;01/03/2024 18:32;01/03/2024 18:47;01/03/2024 19:02;192000;15000;0;207000;1;TPHCM
OD15644;US14783;ME10032;DR10313;NULL;04/01/2024 15:19;04/01/2024 15:34;04/01/2024 15:49;192000;25000;0;217000;1;TPHCM
OD15645;US17148;ME10128;DR11227;NULL;06/02/2024 01:18;06/02/2024 01:33;06/02/2024 01:48;225000;15000;0;240000;1;TPHCM
OD15646;US13842;ME10651;DR10529;NULL;13/02/2023 03:02;13/02/2023 03:17;13/02/2023 03:32;80000;25000;0;105000;1;TPHCM
OD15647;US19404;ME10060;DR10072;NULL;28/04/2024 03:15;28/04/2024 03:30;28/04/2024 03:45;180000;15000;0;195000;1;TPHCM
OD15648;US10957;ME10231;DR10228;66;25/08/2023 18:13;25/08/2023 18:28;25/08/2023 18:43;65000;25000;10000;80000;1;TPHCM
OD15649;US16197;ME10433;DR10495;NULL;19/02/2024 10:29;19/02/2024 10:44;19/02/2024 10:59;110000;15000;0;125000;1;TPHCM
OD15650;US16015;ME10312;DR10852;NULL;03/02/2024 21:29;03/02/2024 21:44;03/02/2024 21:59;165000;25000;0;190000;1;TPHCM
OD15651;US19860;ME10634;DR10306;NULL;23/10/2023 11:16;23/10/2023 11:31;23/10/2023 11:46;334000;15000;0;349000;1;TPHCM
OD15652;US19362;ME10415;DR10328;NULL;17/06/2023 06:49;17/06/2023 07:04;17/06/2023 07:19;62000;25000;0;87000;1;TPHCM
OD15653;US14335;ME10124;DR10452;83;16/12/2023 00:54;16/12/2023 01:09;16/12/2023 01:24;116000;15000;10000;121000;1;TPHCM
OD15654;US19510;ME10751;DR11403;NULL;26/10/2023 23:32;26/10/2023 23:47;27/10/2023 00:02;152000;15000;0;167000;1;TPHCM
OD15655;US19045;ME10597;DR10140;NULL;01/06/2024 21:08;01/06/2024 21:23;01/06/2024 21:38;112000;15000;0;127000;1;TPHCM
OD15656;US12592;ME10241;DR10082;NULL;08/11/2024 19:56;08/11/2024 20:11;08/11/2024 20:26;179000;15000;0;194000;1;TPHCM
OD15657;US16824;ME10226;DR10708;NULL;30/11/2024 00:54;30/11/2024 01:09;30/11/2024 01:24;154000;25000;0;179000;1;TPHCM
OD15658;US12244;ME10392;DR11329;69;19/02/2024 21:11;19/02/2024 21:26;19/02/2024 21:41;90000;25000;20000;95000;1;TPHCM
OD15659;US11553;ME10627;DR10824;NULL;25/10/2023 15:36;25/10/2023 15:51;25/10/2023 16:06;140000;25000;0;165000;1;TPHCM
OD15660;US10225;ME10361;DR11479;NULL;18/03/2023 05:58;18/03/2023 06:13;18/03/2023 06:28;174000;25000;0;199000;1;TPHCM
OD15661;US12999;ME10183;DR11025;NULL;21/11/2024 12:39;21/11/2024 12:54;21/11/2024 13:09;140000;25000;0;165000;1;TPHCM
OD15662;US13451;ME10578;DR10218;NULL;22/10/2023 09:07;22/10/2023 09:22;22/10/2023 09:37;120000;15000;0;135000;1;TPHCM
OD15663;US19753;ME10424;DR11070;NULL;17/04/2023 01:30;17/04/2023 01:45;17/04/2023 02:00;204000;15000;0;219000;1;TPHCM
OD15664;US15712;ME10643;DR11295;21;14/05/2023 14:09;14/05/2023 14:24;14/05/2023 14:39;167000;25000;10000;182000;1;TPHCM
OD15665;US19555;ME10367;DR10060;NULL;27/02/2024 18:47;27/02/2024 19:02;27/02/2024 19:17;174000;15000;0;189000;1;TPHCM
OD15666;US16207;ME10082;DR10010;NULL;12/08/2023 05:57;12/08/2023 06:12;12/08/2023 06:27;244000;25000;0;269000;1;TPHCM
OD15667;US17257;ME10377;DR10817;18;05/09/2024 18:41;05/09/2024 18:56;05/09/2024 19:11;150000;15000;20000;145000;1;TPHCM
OD15668;US17817;ME10776;DR10899;36;18/05/2024 04:17;18/05/2024 04:32;18/05/2024 04:47;60000;15000;10000;65000;1;TPHCM
OD15669;US17490;ME10426;DR10409;NULL;28/09/2023 20:00;28/09/2023 20:15;28/09/2023 20:30;125000;25000;0;150000;1;TPHCM
OD15670;US14141;ME10519;DR11463;52;19/12/2024 15:48;19/12/2024 16:03;19/12/2024 16:18;154000;25000;10000;169000;1;TPHCM
OD15671;US19583;ME10504;DR11022;NULL;12/01/2024 17:43;12/01/2024 17:58;12/01/2024 18:13;40000;15000;0;55000;1;TPHCM
OD15672;US19451;ME10120;DR10367;NULL;25/05/2023 12:01;25/05/2023 12:16;25/05/2023 12:31;200000;15000;0;215000;1;TPHCM
OD15673;US16311;ME10319;DR10852;NULL;03/05/2024 15:46;03/05/2024 16:01;03/05/2024 16:16;50000;25000;0;75000;1;TPHCM
OD15674;US12541;ME10281;DR10827;NULL;21/07/2024 21:25;21/07/2024 21:40;21/07/2024 21:55;196000;15000;0;211000;1;TPHCM
OD15675;US15229;ME10623;DR11103;60;21/05/2023 15:57;21/05/2023 16:12;21/05/2023 16:27;309000;15000;10000;314000;1;TPHCM
OD15676;US12148;ME10642;DR10134;NULL;03/04/2023 23:11;03/04/2023 23:26;03/04/2023 23:41;160000;15000;0;175000;1;TPHCM
OD15677;US17396;ME10421;DR10845;50;18/09/2024 15:32;18/09/2024 15:47;18/09/2024 16:02;214000;15000;50000;179000;1;TPHCM
OD15678;US17801;ME10427;DR11255;45;14/04/2024 05:34;14/04/2024 05:49;14/04/2024 06:04;60000;15000;20000;55000;1;TPHCM
OD15679;US17440;ME10240;DR10211;NULL;03/04/2024 14:11;03/04/2024 14:26;03/04/2024 14:41;198000;25000;0;223000;1;TPHCM
OD15680;US11145;ME10094;DR11416;NULL;23/03/2023 23:20;23/03/2023 23:35;23/03/2023 23:50;47000;25000;0;72000;1;TPHCM
OD15681;US14990;ME10552;DR10177;NULL;07/09/2024 00:05;07/09/2024 00:20;07/09/2024 00:35;70000;25000;0;95000;1;TPHCM
OD15682;US15189;ME10287;DR10337;NULL;07/06/2023 07:16;07/06/2023 07:31;07/06/2023 07:46;187000;25000;0;212000;1;TPHCM
OD15683;US18642;ME10473;DR11056;NULL;03/09/2024 22:56;03/09/2024 23:11;03/09/2024 23:26;105000;15000;0;120000;1;TPHCM
OD15684;US15258;ME10740;DR10861;NULL;15/02/2024 04:59;15/02/2024 05:14;15/02/2024 05:29;40000;25000;0;65000;1;TPHCM
OD15685;US19739;ME10469;DR10791;90;15/03/2024 04:25;15/03/2024 04:40;15/03/2024 04:55;182000;15000;20000;177000;1;TPHCM
OD15686;US15597;ME10770;DR10568;98;09/04/2023 10:32;09/04/2023 10:47;09/04/2023 11:02;122000;25000;20000;127000;1;TPHCM
OD15687;US11473;ME10073;DR10494;NULL;12/11/2023 14:20;12/11/2023 14:35;12/11/2023 14:50;85000;25000;0;110000;1;TPHCM
OD15688;US17636;ME10460;DR10707;NULL;10/11/2023 03:14;10/11/2023 03:29;10/11/2023 03:44;104000;15000;0;119000;1;TPHCM
OD15689;US18905;ME10625;DR11295;NULL;15/09/2023 17:53;15/09/2023 18:08;15/09/2023 18:23;118000;15000;0;133000;1;TPHCM
OD15690;US11978;ME10221;DR10101;58;09/02/2023 12:34;09/02/2023 12:49;09/02/2023 13:04;55000;25000;20000;60000;1;TPHCM
OD15691;US15325;ME10796;DR10415;NULL;07/01/2023 03:25;07/01/2023 03:40;07/01/2023 03:55;35000;15000;0;50000;1;TPHCM
OD15692;US16370;ME10114;DR11057;NULL;23/12/2024 00:41;23/12/2024 00:56;23/12/2024 01:11;246000;15000;0;261000;1;TPHCM
OD15693;US10557;ME10593;DR11196;NULL;17/05/2024 14:16;17/05/2024 14:31;17/05/2024 14:46;236000;15000;0;251000;1;TPHCM
OD15694;US16599;ME10575;DR10373;NULL;21/02/2023 20:25;21/02/2023 20:40;21/02/2023 20:55;90000;25000;0;115000;1;TPHCM
OD15695;US15335;ME10243;DR10015;NULL;30/04/2024 04:35;30/04/2024 04:50;30/04/2024 05:05;57000;25000;0;82000;1;TPHCM
OD15696;US16160;ME10334;DR10099;NULL;29/10/2024 02:35;29/10/2024 02:50;29/10/2024 03:05;60000;15000;0;75000;1;TPHCM
OD15697;US18643;ME10527;DR11203;NULL;08/10/2024 14:03;08/10/2024 14:18;08/10/2024 14:33;80000;15000;0;95000;1;TPHCM
OD15698;US12765;ME10043;DR10357;NULL;19/08/2023 20:06;19/08/2023 20:21;19/08/2023 20:36;114000;15000;0;129000;1;TPHCM
OD15699;US15333;ME10153;DR10248;NULL;22/05/2023 10:23;22/05/2023 10:38;22/05/2023 10:53;50000;15000;0;65000;1;TPHCM
OD15700;US11704;ME10189;DR10931;NULL;24/11/2024 08:33;24/11/2024 08:48;24/11/2024 09:03;332000;15000;0;347000;1;TPHCM
OD15701;US12240;ME10383;DR11078;NULL;28/12/2024 22:52;28/12/2024 23:07;28/12/2024 23:22;236000;25000;0;261000;1;TPHCM
OD15702;US17972;ME10490;DR10250;NULL;09/04/2024 04:15;09/04/2024 04:30;09/04/2024 04:45;50000;25000;0;75000;1;TPHCM
OD15703;US15697;ME10796;DR11124;NULL;09/05/2024 02:50;09/05/2024 03:05;09/05/2024 03:20;62000;25000;0;87000;1;TPHCM
OD15704;US13125;ME10080;DR10795;NULL;13/05/2023 02:29;13/05/2023 02:44;13/05/2023 02:59;160000;25000;0;185000;1;TPHCM
OD15705;US16985;ME10115;DR11421;NULL;15/12/2023 08:54;15/12/2023 09:09;15/12/2023 09:24;167000;15000;0;182000;1;TPHCM
OD15706;US19673;ME10266;DR11258;NULL;30/06/2023 12:14;30/06/2023 12:29;30/06/2023 12:44;260000;15000;0;275000;1;TPHCM
OD15707;US15171;ME10352;DR11074;NULL;25/05/2023 10:13;25/05/2023 10:28;25/05/2023 10:43;132000;15000;0;147000;1;TPHCM
OD15708;US13305;ME10222;DR10971;49;21/05/2023 07:55;21/05/2023 08:10;21/05/2023 08:25;50000;25000;20000;55000;1;TPHCM
OD15709;US10292;ME10173;DR11098;NULL;11/10/2024 19:57;11/10/2024 20:12;11/10/2024 20:27;175000;25000;0;200000;1;TPHCM
OD15710;US11395;ME10240;DR10952;NULL;14/02/2023 18:33;14/02/2023 18:48;14/02/2023 19:03;35000;15000;0;50000;1;TPHCM
OD15711;US16055;ME10130;DR11360;73;30/06/2024 03:09;30/06/2024 03:24;30/06/2024 03:39;200000;15000;20000;195000;1;TPHCM
OD15712;US14918;ME10074;DR10031;NULL;23/03/2024 01:11;23/03/2024 01:26;23/03/2024 01:41;188000;15000;0;203000;1;TPHCM
OD15713;US16439;ME10736;DR10556;NULL;01/03/2024 06:51;01/03/2024 07:06;01/03/2024 07:21;213000;15000;0;228000;1;TPHCM
OD15714;US18440;ME10508;DR10569;NULL;30/07/2024 20:36;30/07/2024 20:51;30/07/2024 21:06;165000;25000;0;190000;1;TPHCM
OD15715;US12253;ME10450;DR10897;10;07/11/2024 09:30;07/11/2024 09:45;07/11/2024 10:00;55000;15000;20000;50000;1;TPHCM
OD15716;US12075;ME10704;DR10777;NULL;05/01/2024 08:20;05/01/2024 08:35;05/01/2024 08:50;140000;25000;0;165000;1;TPHCM
OD15717;US11231;ME10465;DR11284;NULL;22/12/2024 20:02;22/12/2024 20:17;22/12/2024 20:32;45000;15000;0;60000;1;TPHCM
OD15718;US18417;ME10048;DR10439;42;18/10/2024 10:40;18/10/2024 10:55;18/10/2024 11:10;100000;25000;50000;75000;1;TPHCM
OD15719;US11804;ME10477;DR10325;NULL;12/04/2024 07:40;12/04/2024 07:55;12/04/2024 08:10;210000;25000;0;235000;1;TPHCM
OD15720;US16312;ME10286;DR10055;NULL;30/09/2024 00:50;30/09/2024 01:05;30/09/2024 01:20;77000;25000;0;102000;1;TPHCM
OD15721;US12527;ME10074;DR11448;NULL;20/12/2024 06:03;20/12/2024 06:18;20/12/2024 06:33;58000;25000;0;83000;1;TPHCM
OD15722;US13925;ME10282;DR10292;NULL;22/02/2023 05:48;22/02/2023 06:03;22/02/2023 06:18;30000;15000;0;45000;1;TPHCM
OD15723;US19966;ME10368;DR10955;NULL;10/09/2024 09:06;10/09/2024 09:21;10/09/2024 09:36;284000;25000;0;309000;1;TPHCM
OD15724;US11868;ME10527;DR10771;NULL;14/04/2024 23:12;14/04/2024 23:27;14/04/2024 23:42;80000;25000;0;105000;1;TPHCM
OD15725;US14365;ME10748;DR10398;NULL;29/03/2023 12:36;29/03/2023 12:51;29/03/2023 13:06;130000;15000;0;145000;1;TPHCM
OD15726;US13605;ME10016;DR10454;92;18/02/2023 19:29;18/02/2023 19:44;18/02/2023 19:59;120000;25000;20000;125000;1;TPHCM
OD15727;US14106;ME10357;DR10858;35;16/06/2023 17:35;16/06/2023 17:50;16/06/2023 18:05;156000;15000;20000;151000;1;TPHCM
OD15728;US15495;ME10323;DR10418;49;23/04/2023 20:57;23/04/2023 21:12;23/04/2023 21:27;247000;25000;20000;252000;1;TPHCM
OD15729;US16538;ME10520;DR10598;NULL;25/03/2023 18:45;25/03/2023 19:00;25/03/2023 19:15;110000;15000;0;125000;1;TPHCM
OD15730;US19448;ME10085;DR10001;NULL;23/07/2023 22:10;23/07/2023 22:25;23/07/2023 22:40;40000;15000;0;55000;1;TPHCM
OD15731;US15594;ME10784;DR10510;33;08/07/2024 23:06;08/07/2024 23:21;08/07/2024 23:36;130000;15000;50000;95000;1;TPHCM
OD15732;US10059;ME10233;DR10777;NULL;07/02/2024 15:36;07/02/2024 15:51;07/02/2024 16:06;30000;25000;0;55000;1;TPHCM
OD15733;US14813;ME10540;DR10671;NULL;17/03/2024 00:17;17/03/2024 00:32;17/03/2024 00:47;150000;25000;0;175000;1;TPHCM
OD15734;US13694;ME10527;DR10792;85;27/05/2023 11:35;27/05/2023 11:50;27/05/2023 12:05;187000;25000;50000;162000;1;TPHCM
OD15735;US12371;ME10311;DR10032;NULL;03/11/2024 22:39;03/11/2024 22:54;03/11/2024 23:09;65000;25000;0;90000;1;TPHCM
OD15736;US12622;ME10516;DR10887;60;28/12/2023 01:34;28/12/2023 01:49;28/12/2023 02:04;177000;15000;10000;182000;1;TPHCM
OD15737;US16374;ME10434;DR11367;NULL;08/10/2024 15:40;08/10/2024 15:55;08/10/2024 16:10;239000;25000;0;264000;1;TPHCM
OD15738;US10757;ME10369;DR10814;NULL;06/08/2023 21:02;06/08/2023 21:17;06/08/2023 21:32;74000;25000;0;99000;1;TPHCM
OD15739;US16036;ME10773;DR11300;100;27/04/2024 20:58;27/04/2024 21:13;27/04/2024 21:28;90000;25000;20000;95000;1;TPHCM
OD15740;US15008;ME10347;DR10741;NULL;20/03/2024 19:15;20/03/2024 19:30;20/03/2024 19:45;45000;15000;0;60000;1;TPHCM
OD15741;US14896;ME10495;DR11433;NULL;16/12/2024 19:06;16/12/2024 19:21;16/12/2024 19:36;227000;25000;0;252000;1;TPHCM
OD15742;US11775;ME10472;DR11022;NULL;29/01/2024 15:33;29/01/2024 15:48;29/01/2024 16:03;85000;15000;0;100000;1;TPHCM
OD15743;US17177;ME10527;DR11052;7;26/05/2024 22:11;26/05/2024 22:26;26/05/2024 22:41;131000;25000;50000;106000;1;TPHCM
OD15744;US12717;ME10080;DR11431;NULL;25/11/2024 19:11;25/11/2024 19:26;25/11/2024 19:41;130000;15000;0;145000;1;TPHCM
OD15745;US19338;ME10127;DR10118;NULL;27/05/2024 11:01;27/05/2024 11:16;27/05/2024 11:31;45000;25000;0;70000;1;TPHCM
OD15746;US11872;ME10565;DR10943;NULL;27/03/2023 01:12;27/03/2023 01:27;27/03/2023 01:42;40000;25000;0;65000;1;TPHCM
OD15747;US14739;ME10189;DR10284;17;09/06/2023 09:57;09/06/2023 10:12;09/06/2023 10:27;308000;15000;10000;313000;1;TPHCM
OD15748;US13118;ME10110;DR11058;NULL;01/02/2024 00:35;01/02/2024 00:50;01/02/2024 01:05;50000;25000;0;75000;1;TPHCM
OD15749;US11003;ME10484;DR10391;4;24/02/2023 09:11;24/02/2023 09:26;24/02/2023 09:41;95000;15000;10000;100000;1;TPHCM
OD15750;US11491;ME10591;DR10435;NULL;02/09/2024 09:10;02/09/2024 09:25;02/09/2024 09:40;290000;15000;0;305000;1;TPHCM
OD15751;US12096;ME10249;DR11042;NULL;05/10/2023 18:10;05/10/2023 18:25;05/10/2023 18:40;196000;25000;0;221000;1;TPHCM
OD15752;US11630;ME10665;DR10712;NULL;08/10/2023 21:34;08/10/2023 21:49;08/10/2023 22:04;62000;15000;0;77000;1;TPHCM
OD15753;US10719;ME10184;DR10801;99;15/02/2023 00:10;15/02/2023 00:25;15/02/2023 00:40;242000;25000;50000;217000;1;TPHCM
OD15754;US11792;ME10126;DR11493;NULL;25/08/2024 16:53;25/08/2024 17:08;25/08/2024 17:23;30000;25000;0;55000;1;TPHCM
